Participant ID,Duration_seconds,LowQualityTag_Perc,UniversalDisagreement_Perc,ASC_Score_Raw,Duration_Norm,LowQualityTag_Norm,UniversalDisagreement_Norm,ASC_Norm,PRI_Score_Heuristic,PRI_Score,PRI_Scale_1_5
47fab34a-05df-490b-9cfb-748481f347f8,1020.0,0.0,0.0,0.2,0.1797752808988764,1.0,1.0,0.8,0.713932584269663,0.713932584269663,3.855730337078652
dfa3bc0b-0e91-41ab-93ea-4c4f31449597,1560.0,0.3333333333333333,0.25,0.4,0.2808988764044944,0.0,0.25,0.6,0.25426966292134834,0.25426966292134834,2.0170786516853934
d6621a09-4857-47c0-9a79-97a5d6c0b400,1260.0,0.0,0.0,0.0,0.2247191011235955,1.0,1.0,1.0,0.7674157303370785,0.7674157303370785,4.069662921348314
8e61c6ef-36bd-4452-9589-0de030a544e8,1860.0,0.0,0.0,0.0,0.33707865168539325,1.0,1.0,1.0,0.801123595505618,0.801123595505618,4.204494382022472
a0c4b689-e5da-4bc9-a848-c0fb133e8c26,2040.0,0.0,0.0,0.0,0.3707865168539326,1.0,1.0,1.0,0.8112359550561798,0.8112359550561798,4.244943820224719
2ce37665-1f0b-453e-a853-bed04169a84c,1320.0,0.0,0.0,0.0,0.23595505617977527,1.0,1.0,1.0,0.7707865168539325,0.7707865168539325,4.08314606741573
cc91a478-eb9f-402f-a126-6cfdc0d0005f,1980.0,0.0,0.0,0.4,0.3595505617977528,1.0,1.0,0.6,0.7278651685393258,0.7278651685393258,3.9114606741573033
18df1372-431d-4fdc-8419-71b713d6bb88,960.0,0.0,0.0,0.0,0.16853932584269662,1.0,1.0,1.0,0.750561797752809,0.750561797752809,4.002247191011236
d5dc4fbc-523e-4d50-8883-6244d8094688,1440.0,0.0,0.0,0.0,0.25842696629213485,1.0,1.0,1.0,0.7775280898876404,0.7775280898876404,4.110112359550562
6b7069cc-d135-4d2f-98a7-f31faa06e8f5,1080.0,0.0,0.0,0.6,0.19101123595505617,1.0,1.0,0.4,0.637303370786517,0.637303370786517,3.549213483146068
032d8482-ce75-4036-867f-a1a0f5c86972,1200.0,0.0,0.0,0.2,0.21348314606741572,1.0,1.0,0.8,0.7240449438202247,0.7240449438202247,3.8961797752808986
fe53af64-de49-4316-8ef8-f434f17376d7,2280.0,0.0,0.0,0.0,0.4157303370786517,1.0,1.0,1.0,0.8247191011235955,0.8247191011235955,4.298876404494382
28c284e3-33cd-4ae2-9a04-a3a50a46e2f5,1680.0,0.0,0.0,0.0,0.30337078651685395,1.0,1.0,1.0,0.7910112359550561,0.7910112359550561,4.164044943820224
3ea4c032-48b7-4dbe-b744-5fa32394411c,1560.0,0.0,0.0,0.0,0.2808988764044944,1.0,1.0,1.0,0.7842696629213484,0.7842696629213484,4.1370786516853935
