Participant ID,dataset,persona_cluster,fear_index,PRI_Score,cosine_similarity,economic_job_loss_fear,surveillance_control_fear,social_isolation_fear,safety_security_fear,cultural_values_fear,technology_dependence_fear,response_length_norm
1f6d9211-afbc-47f3-a370-8dc225e73e05,GD3,0,0.06509111167052709,0.4432167134290085,0.7,0.0,0.0,0.16158688027643908,0.0,0.0,0.22895978974672343,0.16946711473835813
6bbd4a23-4043-42f4-a22b-977b46af4328,GD3,2,0.03626951946897312,0.2482179736187152,0.7,0.0,0.0,0.2176171168138387,0.0,0.0,0.0,0.07585213634181469
52209e78-4fcf-4012-b781-27e8c7023ad9,GD3,2,0.037731932530581526,0.2508377301796604,0.7,0.0,0.0,0.22639159518348917,0.0,0.0,0.0,0.07201152184349496
e305f5c9-9a7d-4971-a899-746a1380f30f,GD3,0,0.06925323014088565,0.4428978744522203,0.7,0.0,0.17752846320245502,0.23799091764285887,0.0,0.0,0.0,0.14162265962554008
12c8a057-35f9-495d-834a-988f67ced42b,GD3,1,0.0,0.03127294389516938,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.03504560729716755
93671e38-35e6-4925-9934-aa821fb31ad3,GD3,1,0.0,0.10403657916367191,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.12818050888142102
a1a32f87-442a-4f3a-9dda-9145da210f4f,GD3,4,0.1037371912802757,0.5112650543058959,0.7,0.0,0.0,0.3549151294951902,0.0,0.267508018186464,0.0,0.10225636101776284
8ee4428a-32e8-4da4-8efc-d2865715c20d,GD3,1,0.0,0.039077457603139236,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.044167066730676906
daa63136-3ae3-4778-b5c4-f15f8cea1e4d,GD3,2,0.02958807720040917,0.26431874588556475,0.7,0.17752846320245502,0.0,0.0,0.0,0.0,0.0,0.13922227556409025
fa4fdb6b-8fe5-4b1b-ad08-529e345ccf3f,GD3,2,0.04653219475138187,0.32696073681501664,0.7,0.0,0.0,0.19810014688665833,0.0,0.08109302162163287,0.0,0.10177628420547287
f7801a79-3ae9-40bc-8e6e-849c68e14cfa,GD3,1,0.0,0.07629001069454716,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.09025444071051368
143ba39d-7951-4c89-bb3e-b089824a4966,GD3,2,0.02452355983262471,0.24140863844050037,0.7,0.07357067949787413,0.0,0.07357067949787413,0.0,0.0,0.0,0.12337974075852136
23adf290-b773-41d9-942e-b21c2da0e1d6,GD3,1,0.0,0.05229220006313588,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0600096015362458
fb15934e-e32b-4949-bd1d-a6c24d298e7e,GD3,2,0.03642432892927721,0.2655134587355838,0.7,0.0,0.0,0.21854597357566327,0.0,0.0,0.0,0.09985597695631301
063ebd44-7a1b-4970-bfa7-010119e1a4a8,GD3,1,0.012076056279888739,0.1711303077327051,0.7,0.0,0.0,0.07245633767933243,0.0,0.0,0.0,0.12385981757081133
a6ce5884-5df6-46da-92a3-e16d3ee46f81,GD3,1,0.0,0.026690120781287883,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.029764762361977917
e451ff6d-9b78-4778-8dc3-362d98ff6570,GD3,0,0.10058408307258004,0.6623549707136906,0.7,0.0,0.15087612460887007,0.15087612460887007,0.0,0.15087612460887007,0.15087612460887007,0.2400384061449832
a8ba4f38-75eb-4369-8c6a-a8f59af7870b,GD3,3,0.14841861488061991,0.8466447233595711,0.7,0.0,0.15905099025485817,0.15905099025485817,0.2543077282642868,0.15905099025485817,0.15905099025485817,0.20307249159865579
19c32ddb-7d6f-4f77-bfc8-fa59f2e58cd0,GD3,0,0.04590058857240056,0.25495979637741323,0.7,0.0,0.0,0.0,0.0,0.0,0.2754035314344033,0.040326452232357174
aec720ea-f0c1-434f-96eb-46e6260addeb,GD3,2,0.029319721646557374,0.2623288935358221,0.7,0.0,0.0,0.17591832987934425,0.0,0.0,0.0,0.13778204512722037
674bf735-a718-4583-8182-76f10ba6e969,GD3,1,0.01924942042032069,0.1682137842673585,0.7,0.11549652252192415,0.0,0.0,0.0,0.0,0.0,0.06817090734517522
49437200-26c2-4a4c-b665-8e27a1e9aba6,GD3,1,0.0,0.107689709376043,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.13346135381661065
4d17792a-55e4-4799-9d20-73490317eadc,GD3,1,0.0,0.04793577486219838,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.05472875660105617
a6bc9f62-d8e3-46b9-b183-28cb628db383,GD3,2,0.0393717387949278,0.2511268096750172,0.7,0.0,0.0,0.2362304327695668,0.0,0.0,0.0,0.0643302928468555
fe9887fe-0e9e-45d8-a809-8c98db3395df,GD3,2,0.04262660638593796,0.2501792837419659,0.7,0.0,0.0,0.25575963831562776,0.0,0.0,0.0,0.04800768122899664
841bb364-3e10-4d32-a9e7-a2da70db6bdb,GD3,0,0.057601455161398245,0.4144984739350175,0.7,0.0,0.0,0.17280436548419473,0.0,0.0,0.17280436548419473,0.1627460393662986
28817b91-26e1-41e9-9476-d19ccf30160b,GD3,1,0.0,0.03251464162799144,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.03648583773403745
08c907ff-00c8-4117-9426-b705b1606b96,GD3,2,0.03454121453939571,0.25716064345884043,0.7,0.0,0.0,0.20724728723637426,0.0,0.0,0.0,0.09793566970715314
3ed13600-974f-4071-a55d-68e9c132238d,GD3,0,0.03880301066971682,0.2526077787682449,0.7,0.0,0.0,0.0,0.0,0.0,0.23281806401830094,0.06913106096975516
a79871f7-7ff1-4e52-b1f4-29683b0e8fd4,GD3,2,0.03301669114777639,0.26029807787927683,0.7,0.0,0.0,0.19810014688665833,0.0,0.0,0.0,0.1113778204512722
1bc1d307-4def-4914-bc0f-5ce49ce2bc4a,GD3,0,0.07445307405023648,0.4229717766977022,0.7,0.0,0.0,0.2233592221507094,0.0,0.0,0.2233592221507094,0.07921267402784446
639026b0-f65f-476b-875b-06e7b64f5ee4,GD3,1,0.0,0.07812416841400892,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.09265482477196352
775a660e-14c8-456a-88cd-9d340f009c18,GD3,1,0.010634790056281963,0.18299903722581023,0.7,0.0,0.0,0.0,0.0,0.06380874033769178,0.0,0.1541046567450792
9d942d75-50c6-4ddf-b776-9f4a72c2b945,GD3,1,0.0,0.06734099135784072,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.07873259721555449
8df43016-9347-44d9-9ba4-d23187e0666a,GD3,4,0.09755477075343733,0.5300973792715085,0.7,0.0,0.0,0.27820138626993646,0.09223330463301177,0.21489393361767575,0.0,0.09265482477196352
39ac1303-f306-49e0-82dc-37a3d2766f65,GD3,1,0.0,0.02919566016562835,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.03264522323571772
5e9b25e8-99a9-466b-b3b1-c6fae1c501b8,GD3,2,0.0393717387949278,0.2549703537697115,0.7,0.0,0.0,0.2362304327695668,0.0,0.0,0.0,0.06961113778204513
2502ffb3-361b-430b-beed-3bd58689cb47,GD3,2,0.041461107391563314,0.3414621141453785,0.7,0.0,0.0,0.18495790401168813,0.06380874033769178,0.0,0.0,0.16322611617858857
8887c51d-3910-42c8-b28a-58e79230f399,GD3,1,0.009856074770833383,0.19181186396345729,0.7,0.0,0.0,0.059136448625000296,0.0,0.0,0.0,0.1757081132981277
7efdbf45-8634-409b-98e7-42a4b7f759d3,GD3,1,0.0,0.049922015835309905,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.057129140662506
4a7174d8-35cb-490f-af66-515170356dd1,GD3,1,0.0,0.033752824344681145,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.037926068170907344
e5361980-7ac2-4382-b5dc-04a9e68bcaf2,GD3,1,0.025330429229073553,0.1751715199942776,0.7,0.0,0.0,0.0,0.0,0.15198257537444132,0.0,0.039846375420067214
9c58d6c7-cb38-40a6-ae18-f6f3651c28f3,GD3,1,0.0,0.08464031083160393,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.10129620739318292
0cbb0840-891a-4e04-ae15-62a53be92c80,GD3,1,0.0,0.0740752306423504,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.08737397983677389
2438e9bc-7ef1-454c-9fb3-6f432f63efd0,GD3,4,0.11799188914231913,0.4959117009672768,0.7,0.0,0.0,0.4072308673822921,0.0,0.3007204674716228,0.0,0.037926068170907344
b5018d13-835b-4507-a600-12fec06d22c4,GD3,1,0.0,0.06734099135784072,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.07873259721555449
857ba272-6b29-4291-af29-5844faefcd9e,GD3,2,0.037731932530581526,0.2542849570236473,0.7,0.0,0.0,0.22639159518348917,0.0,0.0,0.0,0.07681228996639462
96f6d73b-1e66-47e7-9476-de82dff6982f,GD3,2,0.0412329596542635,0.31025198930667935,0.7,0.0,0.0,0.247397757925581,0.0,0.0,0.0,0.14450312049927988
5ce4f054-6988-4c53-998b-f61e03791ee4,GD3,2,0.0478613270814002,0.2887125252918232,0.7,0.0,0.0,0.2871679624884012,0.0,0.0,0.0,0.07873259721555449
a61630ce-b6bf-44d6-bed6-d3f8c1b197e7,GD3,2,0.07651388678384777,0.4206217109390244,0.7,0.2295416603515433,0.0,0.2295416603515433,0.0,0.0,0.0,0.06625060009601537
8fd2992b-320a-472d-8dbb-d63d259f3d83,GD3,1,0.0,0.06734099135784072,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.07873259721555449
4e22c3c4-8505-4c5b-82ca-bd26b4312931,GD3,1,0.021494458757180313,0.17072751004192682,0.7,0.0,0.0,0.12896675254308188,0.0,0.0,0.0,0.057129140662506
b871b020-b6b0-459b-9a83-ac451c4db731,GD3,1,0.0,0.049922015835309905,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.057129140662506
4d0fa132-317f-43e4-96e2-b8b7e3d704c9,GD3,2,0.04684845977569863,0.262229206302861,0.7,0.0,0.0,0.2810907586541918,0.0,0.0,0.0,0.046087373979836775
56657497-e6e4-4b1a-8b8b-98a30661ba18,GD3,2,0.03301669114777639,0.24928068468030667,0.7,0.0,0.0,0.19810014688665833,0.0,0.0,0.0,0.09505520883341334
a98c329f-cca1-473c-b74e-823bf2601949,GD3,2,0.04191266021562803,0.2549492044647961,0.7,0.0,0.0,0.25147596129376815,0.0,0.0,0.0,0.05760921747479597
808b6841-aaf5-4365-951c-9c64acb9ef74,GD3,2,0.05422375685204792,0.3917630060054763,0.7,0.0713766467762681,0.0,0.18258924755975137,0.0,0.0,0.0713766467762681,0.13058089294287087
1f8d3e1b-199c-4b0b-9340-ed3696611af1,GD3,1,0.012453573363837019,0.16456751524520252,0.7,0.0,0.0,0.0,0.0,0.0,0.07472144018302211,0.1113778204512722
e647b4c6-8ac5-402b-88ae-97299c9dbf52,GD3,0,0.05357369124198034,0.35146498409543575,0.7,0.0,0.0,0.09808292530117263,0.0,0.0,0.2233592221507094,0.09553528564570331
4433122c-6bea-41cb-8a7b-39f38c598999,GD3,1,0.0,0.06201056352226423,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.07201152184349496
aa1aba36-6aa2-42da-88d9-f04a2f570db3,GD3,1,0.0,0.08855523296727034,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.10657705232837254
7ea8ed2c-a2cd-4a6e-8362-573ed26ef77e,GD3,2,0.04417120667392332,0.2541717157395642,0.7,0.0,0.0,0.2650272400435399,0.0,0.0,0.0,0.04656745079212674
572f420b-e7a8-4e02-be5c-5f772a2bc698,GD3,0,0.06593070261459262,0.41576509986729504,0.7,0.0,0.0,0.2056452023455137,0.0,0.0,0.18993901334204205,0.11233797407585214
610e53c1-5187-492b-a6b8-b248f902e63c,GD3,2,0.04417120667392332,0.24870980614930943,0.7,0.0,0.0,0.2650272400435399,0.0,0.0,0.0,0.039366298607777246
00ddd55b-42c4-4fff-b0bd-5861f28c3819,GD3,3,0.08037173241793223,0.43621014073549363,0.7,0.0,0.0,0.23281806401830094,0.24941233048929243,0.0,0.0,0.07201152184349496
6d3f8e8b-683a-4023-964b-8e8f0928f5b4,GD3,4,0.09447717780731324,0.5831106135523706,0.7,0.057054485846761295,0.0,0.2588342237036242,0.09315582040049435,0.1578185368929996,0.0,0.1670667306769083
8c8fcd2b-2dac-407b-b992-ed787742802b,GD3,2,0.049055020502685676,0.3485479109835385,0.7,0.0,0.0,0.20724728723637426,0.0,0.08708283577973977,0.0,0.11905904944791167
4731a8a1-02ea-436d-b3ff-a07f48016455,GD3,0,0.07546386506116305,0.42778715610973034,0.7,0.0,0.0,0.22639159518348917,0.0,0.0,0.22639159518348917,0.08161305808929428
2cf9dcd6-b8ab-4d61-943d-75f4048bd581,GD3,1,0.0,0.049922015835309905,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.057129140662506
f77ade53-23cd-45a2-b7be-60c049790e39,GD3,2,0.0263030894821666,0.17065021713792985,0.7,0.0,0.0,0.1578185368929996,0.0,0.0,0.0,0.028804608737397985
8683238c-7c82-415b-b3ff-2af587b71544,GD3,2,0.05691382550753688,0.2875679955703234,0.7,0.0,0.0,0.3414829530452213,0.0,0.0,0.0,0.04320691310609698
7689e960-c6c5-4303-986e-2684b3175b96,GD3,2,0.029057348199287455,0.26564287321217867,0.7,0.0,0.0,0.17434408919572472,0.0,0.0,0.0,0.14498319731156986
7ca0134a-794a-41d4-b450-3fe09b7c41b6,GD3,2,0.03266252000778641,0.2617486373796437,0.7,0.0,0.0,0.19597512004671847,0.0,0.0,0.0,0.1156985117618819
27dbbced-0b3c-4ade-bf1c-6f1f386b67da,GD3,2,0.03917635120494118,0.3718163226671037,0.7,0.0,0.0,0.13984157216522355,0.04760826753221177,0.04760826753221177,0.0,0.22659625540086414
35606e90-7107-4f7d-bb34-c3392ab22b4c,GD3,1,0.0,0.022060598532190237,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.024483917426788286
c1466edc-a173-433a-8dfc-16730f120a9f,GD3,2,0.04058457126733541,0.2971479670382568,0.7,0.0,0.0,0.24350742760401248,0.0,0.0,0.0,0.12626020163226115
2eeff7bd-06c2-49fb-bd21-cb766c395f61,GD3,2,0.05183892760488324,0.2723769537290318,0.7,0.0,0.0,0.31103356562929946,0.0,0.0,0.0,0.040326452232357174
149443a9-4d64-4acc-87b6-ba4a5b5269f7,GD3,3,0.062057268594498845,0.40347544081176784,0.7,0.0,0.0,0.18617180578349654,0.18617180578349654,0.0,0.0,0.11473835813730197
5b4f60b1-caa7-4f6a-aa91-37f54886f848,GD3,4,0.06650141094660339,0.4588348679808672,0.7,0.0,0.0,0.23342808238041773,0.0,0.1655803832992026,0.0,0.1915506481036966
04af4820-102b-4357-8ba9-c79f6b2f4a33,GD3,3,0.03681941696180229,0.26760553833475514,0.7,0.0,0.0,0.0,0.22091650177081373,0.0,0.0,0.10081613058089295
6c2eae1f-5bfc-4392-b5c6-4b02d0ea17d1,GD3,0,0.07253903893794623,0.4171089449887732,0.7,0.0,0.2176171168138387,0.0,0.0,0.0,0.2176171168138387,0.07969275084013443
d6f22fb3-d0ad-49f1-8f85-7b6254ab6618,GD3,2,0.042988917514360625,0.2799932931318393,0.7,0.0,0.0,0.12896675254308188,0.0,0.0,0.12896675254308188,0.04992798847815651
e8a93268-400b-4bfb-a374-3bc7bb8796ca,GD3,0,0.06135369880490547,0.4376025878602451,0.7,0.14536465431493822,0.0,0.059865633713902286,0.0,0.0,0.1628919048005923,0.15122419587133942
8625c4e3-47a5-490a-85aa-d54398603abb,GD3,1,0.0,0.05776588632362198,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.06673067690830532
d6d6c291-d6eb-4dfd-b705-4acd3de68eea,GD3,1,0.0,0.05464781707779405,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0628900624099856
41c85a2a-40cc-4e23-986e-1c98af375c92,GD3,0,0.08597745226572594,0.4965695302217758,0.7,0.0,0.0,0.2362304327695668,0.0,0.0,0.2796342808247888,0.14642342774843975
5456a8ed-cc3d-45b1-93c3-a97605586a1d,GD3,0,0.09798756002335923,0.5527948707651902,0.7,0.0,0.19597512004671847,0.19597512004671847,0.0,0.0,0.19597512004671847,0.09889582333173308
0e159c65-2af1-46bd-bbcf-e6917fca4cd8,GD3,1,0.0,0.05150375450836951,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.059049447911665866
7b78383f-129d-4b9d-b00d-51b727c7193b,GD3,1,0.0,0.029611894143097197,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.033125300048007685
24a195b5-19be-41b2-9673-9c3dfd13e79a,GD3,1,0.0,0.0427246277121799,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.048487758041286605
d66882ec-7c24-49e2-8fff-ebc5dbb02a35,GD3,2,0.038256943391923884,0.30610511315379674,0.7,0.0,0.0,0.2295416603515433,0.0,0.0,0.0,0.15458473355736918
0d5d5765-187e-4512-9626-fff9fd33dd45,GD3,1,0.0,0.08392302296820693,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.10033605376860298
3a5c4cbf-322b-4c7d-bfd6-aa70b752e53f,GD3,1,0.02215226578799903,0.16670964394531218,0.7,0.0,0.0,0.1329135947279942,0.0,0.0,0.0,0.04800768122899664
aeeafca8-21e2-42fe-9e8c-3f4e6903fb9b,GD3,1,0.0,0.035808627798027806,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.040326452232357174
0fbf53e1-e062-4cf7-b77b-cd58a6b87e0f,GD3,1,0.020879382808256134,0.16734904506084602,0.7,0.0,0.0,0.1252762968495368,0.0,0.0,0.0,0.056649063850216036
f1246ed7-a6ad-4981-85fe-4fce379ea689,GD3,0,0.03165650222367367,0.2488056155404805,0.7,0.0,0.0,0.0,0.0,0.0,0.18993901334204205,0.10225636101776284
2b326ea5-1513-432e-a18e-79549ae9ddf8,GD3,2,0.04214668072242043,0.2630899363885857,0.7,0.0,0.0,0.2528800843345226,0.0,0.0,0.0,0.06769083053288526
1b45e3da-caaf-4bbb-a9be-6302c76b76ad,GD3,2,0.054301608967024705,0.28733895258231923,0.7,0.0,0.0,0.3258096538021482,0.0,0.0,0.0,0.05184829572731637
032945ff-f576-4794-a9b3-41719e57d47e,GD3,2,0.04501025371024486,0.2586587580719906,0.7,0.0,0.0,0.2700615222614692,0.0,0.0,0.0,0.04896783485357657
cd73522a-b72e-4059-959a-87e215bdc33e,GD3,1,0.0,0.06658445097374159,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.07777244359097456
1c1b82d5-32c0-47e8-b29c-4a044cbb2327,GD3,0,0.04337816142407306,0.2566156852484468,0.7,0.0,0.0,0.0,0.0,0.0,0.2602689685444384,0.05328852616418627
65bf80f9-754a-42f7-8286-24c502a1ac3e,GD3,1,0.0,0.14165873181390323,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.18674987998079692
47eb5cac-7026-455c-803e-8f82c7b7d3b6,GD3,2,0.06381068994148491,0.28745548229851686,0.7,0.0,0.0,0.3828641396489095,0.0,0.0,0.0,0.022083533365338453
efcb734b-eede-4ff8-b99e-31047439a93b,GD3,1,0.0,0.055429776181344155,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.06385021603456553
30ae8bfd-9e0a-4c22-ac88-6c56a9113211,GD3,0,0.07163142896340939,0.4549237221527349,0.7,0.0,0.0,0.24543012007119228,0.0,0.0,0.1843584537092641,0.14930388862217955
4a96833d-7bd6-4572-976f-d8d4e54f8f77,GD3,0,0.055726405808189196,0.4469041698653336,0.7,0.04903645518946507,0.0,0.14266098982983505,0.0,0.0,0.14266098982983505,0.22131541046567452
2db9a227-7b81-4023-a33b-dd014535f06d,GD3,2,0.038256943391923884,0.30989568157253294,0.7,0.0,0.0,0.2295416603515433,0.0,0.0,0.0,0.1613058089294287
24c85015-29f4-448c-b3ed-f1cdcb8cc2be,GD3,1,0.0,0.0748151602405647,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.08833413346135381
676f6ea8-353c-464d-b562-f733a0d7dd52,GD3,1,0.0,0.035398252013280396,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.039846375420067214
4d49276a-520a-491f-8563-d319b58b4d31,GD3,1,0.0,0.07848974426200465,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.09313490158425348
c3fa4915-dd55-4a57-a8c4-bfdfb808f405,GD3,2,0.04191266021562803,0.2549492044647961,0.7,0.0,0.0,0.25147596129376815,0.0,0.0,0.0,0.05760921747479597
31c4e983-c3db-4e97-be06-e077323dde94,GD3,2,0.028549643189582346,0.2701004114728552,0.7,0.0,0.0,0.17129785913749407,0.0,0.0,0.0,0.15602496399423907
9f32c6f5-d20e-47f7-89d1-47c2615d4bfa,GD3,1,0.016702533708009122,0.16473563338599756,0.7,0.0,0.0,0.10021520224805473,0.0,0.0,0.0,0.08065290446471435
a5067acc-3e36-46fb-adfa-552781acc6e5,GD3,2,0.040761086655161684,0.3740430709479866,0.7,0.06784769908121516,0.0,0.17671882084975496,0.0,0.0,0.0,0.23475756120979357
d7062826-f399-4b66-baa4-f82f23ad3515,GD3,0,0.12840774783365605,0.7534681617731863,0.7,0.0,0.15198257537444132,0.24608090982089398,0.1665007763588911,0.053899650073268704,0.15198257537444132,0.1886701872299568
1d8bbc5d-5d12-49fe-93e1-af6a00f79500,GD3,1,0.0,0.049525572773805274,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.056649063850216036
0381a5ba-f201-4ed9-a720-10dae730a43f,GD3,2,0.03537689522575074,0.2616255925998607,0.7,0.0,0.0,0.21226137135450446,0.0,0.0,0.0,0.09985597695631301
1bec32d9-050f-4fcc-8c2f-493f4faab34d,GD3,1,0.0,0.06582625804791777,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.07681228996639462
12b1fdb9-73b0-4577-88ee-60aa4befcd51,GD3,2,0.04417120667392332,0.25740720600078304,0.7,0.0,0.0,0.2650272400435399,0.0,0.0,0.0,0.050888142102736435
de38f8df-23ab-4578-bff3-dccd79706a8b,GD3,4,0.10281441407993745,0.47501992533426135,0.7,0.0,0.0,0.3414829530452213,0.0,0.2754035314344033,0.0,0.04704752760441671
5091ab13-a33f-49e4-85b0-bf53405d6169,GD3,1,0.014513805963289961,0.16601537203409608,0.7,0.0,0.0,0.08708283577973977,0.0,0.0,0.0,0.09793566970715314
7f8c37e1-b578-4ef5-9804-81b492442c63,GD3,1,0.0,0.040702389990551896,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.046087373979836775
6813e6ec-d572-4ed7-85c6-72aac2c94e69,GD3,2,0.036983127249356006,0.3286735002783286,0.7,0.06138104383234242,0.0,0.09913667583145121,0.0,0.06138104383234242,0.0,0.1541046567450792
9838777f-fdb0-4c90-8154-ed17d0e6ada2,GD3,1,0.0,0.06620556097647665,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.07729236677868459
05bb7978-6e40-4874-8aa9-b401f8558c03,GD3,2,0.07091350371845026,0.48164543726538206,0.7,0.0629777566627356,0.0,0.2365477523224948,0.0,0.0629777566627356,0.0629777566627356,0.16082573211713874
d0fef76c-6c16-47a1-a01b-00294f083655,GD3,1,0.0,0.05347183289764915,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.061449831973115696
f817a91a-8b6b-4f50-b15f-ee04638c3923,GD3,2,0.038079674472675656,0.2629725838219368,0.7,0.0,0.0,0.22847804683605394,0.0,0.0,0.0,0.08737397983677389
34d83cf8-e86b-4a9b-8ab1-52ae8317d6a8,GD3,1,0.0,0.07259036968050896,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.08545367258761402
20cb3cfb-4911-4d94-afef-7629676cbf81,GD3,1,0.019760394427628992,0.15954167131136276,0.7,0.11856236656577394,0.0,0.0,0.0,0.0,0.0,0.05376860297647624
20f8d409-b909-4d16-8bc5-4a62d21d49e9,GD3,2,0.046209812037329684,0.2663196709988089,0.7,0.0,0.0,0.2772588722239781,0.0,0.0,0.0,0.0542486797887662
12575a7b-525d-45a9-9f50-e06e19d78d37,GD3,2,0.047436238229198624,0.3865735072105776,0.7,0.0,0.0,0.1779952956641066,0.0,0.053311066855542565,0.053311066855542565,0.18194911185789725
a53f07db-330e-4369-b88c-e7ba65df386d,GD3,1,0.0,0.05071369240885498,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.05808929428708593
1cac2db1-e5ce-48b9-afd9-9726e65eb1b1,GD3,1,0.0,0.05031805580106899,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.05760921747479597
4c6c908a-e7ad-47cf-92d3-a06a7ae48d26,GD3,3,0.033629956309477155,0.26675100313964817,0.7,0.0,0.0,0.0,0.20177973785686293,0.0,0.0,0.11761881901104176
566c98fc-fc1c-4a53-9a5e-e9f2042619fe,GD3,2,0.03454121453939571,0.24884584568216123,0.7,0.0,0.0,0.20724728723637426,0.0,0.0,0.0,0.08593374939990399
e845c131-be71-4309-a526-8d7435d5e8ae,GD3,2,0.03057807523241815,0.2066390524627371,0.7,0.0,0.0,0.1834684513945089,0.0,0.0,0.0,0.050408065290446474
d31a7f0a-2b6d-42d9-b729-cf4446c36a32,GD3,1,0.0,0.03621861050773654,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.04080652904464714
5781bcc7-b7da-469f-bd1e-8e7fe3086c54,GD3,2,0.04430825469620272,0.3314319027318484,0.7,0.07591051483517428,0.0,0.18993901334204205,0.0,0.0,0.0,0.12337974075852136
4e7dd26b-7fbf-4b7a-8091-f0fd89f59f85,GD3,2,0.053020897217976946,0.27090622438156037,0.7,0.0,0.0,0.31812538330786166,0.0,0.0,0.0,0.03408545367258761
04e9c5a6-8e1c-4b12-bea0-901aabb4bd06,GD3,2,0.05139063089955161,0.2653648652386191,0.7,0.0,0.0,0.30834378539730967,0.0,0.0,0.0,0.03264522323571772
6ff4b00f-1d8f-464d-8714-6fa31037ebfa,GD3,4,0.07546386506116305,0.41997413431034875,0.7,0.0,0.0,0.22639159518348917,0.0,0.22639159518348917,0.0,0.0700912145943351
f68cfd0e-0bfb-4787-b1fb-948a25687d03,GD3,4,0.0946897457910334,0.46736407838399724,0.7,0.0,0.0,0.3166625134524323,0.0,0.25147596129376815,0.0,0.06337013922227556
af514344-2119-411d-a4ba-38a9be3b68a7,GD3,2,0.04337816142407306,0.26157020820977794,0.7,0.0,0.0,0.2602689685444384,0.0,0.0,0.0,0.0600096015362458
55d748c9-f0ae-444f-a4a7-20c8a49f3435,GD3,2,0.04501025371024486,0.2546929889564446,0.7,0.0,0.0,0.2700615222614692,0.0,0.0,0.0,0.043686989918386945
26124cca-d0b1-492c-b9e8-845b21ebeda5,GD3,3,0.05826851130620928,0.4651701725171536,0.7,0.052172491422402635,0.0,0.0,0.14871928820742655,0.0,0.14871928820742655,0.2400384061449832
e6dac369-2a8b-46e5-b03f-708226a9cdf5,GD3,1,0.0,0.1186541192272958,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1497839654344695
c7723ede-25f9-4285-9c81-7ed37abaa461,GD3,2,0.05827512602444134,0.3544941276903715,0.7,0.0,0.0,0.23978952727983707,0.0,0.10986122886681098,0.0,0.07345175228036485
d73c1211-a8f3-4291-a7f3-89bb75b905be,GD3,2,0.04047936534631496,0.26802396139915136,0.7,0.0,0.0,0.24287619207788977,0.0,0.0,0.0,0.08257321171387422
7e309c20-e3c6-4d3d-b29a-fe135e385119,GD3,1,0.0,0.02163743291791175,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.02400384061449832
4c2c67dd-0b75-480b-a6c0-48c9d07b2a59,GD3,2,0.05045116646286995,0.33963907249020747,0.7,0.09044562742271521,0.0,0.21226137135450446,0.0,0.0,0.0,0.09649543927028324
